time_offset, x, y, speed
66.000000,502665.735924,457263.598695,3.842106
67.000000,502663.603819,457267.498018,4.353965
68.000000,502663.010942,457271.645160,4.318386
69.000000,502662.928220,457276.556199,4.838302
70.000000,502662.638812,457281.812713,5.097998
71.000000,502662.584455,457286.932452,5.039162
72.000000,502662.071528,457291.991894,5.078271
73.000000,502661.782552,457296.978512,4.921905
74.000000,502660.512183,457302.026458,5.259666
75.000000,502659.268434,457307.018660,4.931670
76.000000,502658.212924,457311.276470,4.827151
77.000000,502656.557242,457316.104761,5.243835
78.000000,502655.125037,457321.058937,5.193408
79.000000,502653.296949,457326.065356,5.367609
80.000000,502651.829003,457330.973957,5.019908
81.000000,502650.127122,457335.206453,4.775462
82.000000,502648.155345,457339.938879,4.993069
83.000000,502646.114520,457344.177131,4.924980
84.000000,502643.530030,457348.332248,5.151156
85.000000,502641.138093,457353.010113,5.153580
86.000000,502638.912748,457357.856560,5.137602
87.000000,502636.910502,457362.126836,4.966588
88.000000,502634.364172,457366.974962,5.211583
89.000000,502632.130540,457371.916764,5.104221
90.000000,502629.603303,457376.302047,5.110293
91.000000,502627.283082,457381.065530,5.252666
92.000000,502625.110753,457385.953868,5.105787
93.000000,502623.110006,457390.199614,4.896292
94.000000,502621.179509,457394.202321,4.510056
95.000000,502619.285766,457398.112239,4.169407
96.000000,502617.379881,457401.961170,3.686216
97.000000,502616.139977,457404.375265,3.025141
98.000000,502615.008085,457407.033673,2.890919
99.000000,502614.501857,457409.071425,2.395522
100.000000,502613.026793,457411.905979,3.490379
101.000000,502611.209417,457414.294833,3.160048
102.000000,502608.527340,457416.466425,3.824070
103.000000,502604.831035,457417.886444,3.761790
104.000000,502600.316502,457417.144558,3.759469
105.000000,502596.364903,457415.194751,4.204939
106.000000,502592.086467,457413.348549,4.188901
107.000000,502587.928314,457411.141610,4.345235
108.000000,502583.872619,457408.799389,4.371686
109.000000,502580.589457,457406.491754,4.308163
110.000000,502576.920111,457404.289740,4.024625
111.000000,502573.202355,457402.765038,3.709800
112.000000,502569.353584,457401.510232,3.878531
113.000000,502565.870024,457399.357338,4.100606
114.000000,502562.085653,457397.099101,4.181225
115.000000,502558.175158,457394.916694,4.305933
116.000000,502554.273062,457393.367264,4.364477
117.000000,502549.430874,457391.012747,4.751559
118.000000,502544.471026,457389.438140,4.844863
119.000000,502540.029389,457387.841338,4.743635
120.000000,502535.255186,457386.532390,4.838450
121.000000,502530.251410,457384.876833,4.890926
122.000000,502525.896569,457383.092646,4.806376
123.000000,502521.184422,457381.682875,4.763706
124.000000,502516.961879,457380.041482,4.421203
125.000000,502513.010021,457378.765467,4.209244
126.000000,502509.068739,457377.610599,4.290433
127.000000,502504.375570,457376.482353,4.567771
128.000000,502500.094608,457375.538469,4.434423
129.000000,502495.265170,457374.038510,4.563971
130.000000,502491.023226,457372.811398,4.433973
131.000000,502486.974983,457371.766281,4.335062
132.000000,502482.917810,457370.213992,4.400254
133.000000,502478.245323,457368.835210,4.566148
134.000000,502474.002529,457367.692583,4.615094
135.000000,502469.893609,457366.175335,4.362666
136.000000,502465.293469,457365.420406,4.436606
137.000000,502461.011937,457364.106283,4.360372
138.000000,502456.989563,457362.936699,4.160505
139.000000,502453.057619,457361.837816,3.988908
140.000000,502449.024625,457360.284888,4.173180
141.000000,502444.237042,457358.401606,4.598343
142.000000,502439.988234,457356.976977,4.461404
143.000000,502435.921953,457355.821754,4.539264
144.000000,502431.145213,457354.176585,4.743411
145.000000,502426.893760,457352.884743,4.727649
146.000000,502422.089803,457351.201785,4.828862
147.000000,502417.167858,457349.854847,4.884226
148.000000,502412.833386,457348.243836,4.738087
149.000000,502408.044348,457346.402168,4.821911
150.000000,502403.169522,457345.000475,4.658840
151.000000,502398.860156,457343.381457,4.639963
152.000000,502394.922187,457342.041067,3.998879
153.000000,502390.915382,457340.366496,4.494553
154.000000,502386.147917,457338.385490,4.693720
155.000000,502381.885238,457336.433574,4.518647
156.000000,502378.916195,457335.519437,2.850269
157.000000,502376.033954,457334.633576,3.553042
158.000000,502372.187164,457333.101737,3.818892
159.000000,502368.827246,457331.434793,3.677720
160.000000,502365.073004,457329.622243,3.444957
161.000000,502361.987072,457328.339179,2.862224
162.000000,502359.160440,457327.241791,2.286836
163.000000,502357.027275,457326.313510,1.865579
164.000000,502355.998477,457326.003291,0.411122
165.000000,502355.174718,457325.429002,0.280541
166.000000,502354.085941,457325.070418,1.485884
167.000000,502352.132031,457324.797263,2.081235
168.000000,502350.016297,457325.308905,2.392336
169.000000,502347.843786,457326.966784,2.670040
170.000000,502346.322366,457329.791672,3.165327
171.000000,502345.185455,457333.227032,3.573536
172.000000,502344.242206,457337.298080,3.664706
173.000000,502343.547962,457340.879257,3.762846
174.000000,502342.757689,457344.876648,4.133702
175.000000,502342.451624,457348.931581,4.187873
176.000000,502341.886402,457353.026822,4.271968
177.000000,502341.115234,457357.141872,4.593863
178.000000,502340.172924,457361.927409,4.736511
179.000000,502339.127937,457366.873423,4.758944
180.000000,502338.117071,457371.114567,4.377259
181.000000,502337.146222,457375.160482,4.483444
182.000000,502335.678231,457379.224945,4.442842
183.000000,502334.380326,457383.957379,4.832513
184.000000,502333.224778,457388.234756,4.806398
185.000000,502332.125828,457392.975675,4.733085
186.000000,502330.615131,457397.246319,4.742261
187.000000,502329.331099,457402.041314,5.039448
188.000000,502328.154423,457406.983568,4.940194
189.000000,502326.590304,457411.317748,4.994789
190.000000,502325.229059,457416.071964,4.979977
191.000000,502323.568744,457421.029435,5.013411
192.000000,502322.252109,457425.989357,4.977281
193.000000,502320.629728,457431.058443,5.276043
194.000000,502319.288919,457436.089649,5.259462
195.000000,502318.105033,457441.086504,5.287751
196.000000,502316.531639,457446.161473,5.494104
197.000000,502315.185418,457451.891524,5.667494
198.000000,502314.055980,457457.097275,5.378655
199.000000,502313.024785,457462.114087,5.334930
200.000000,502311.395079,457467.873140,5.729924
201.000000,502309.598477,457473.189798,5.683152
202.000000,502308.148461,457478.898837,5.564040
203.000000,502306.509646,457484.165065,5.636246
204.000000,502305.237126,457489.163958,5.186212
205.000000,502304.772686,457494.029200,4.885490
206.000000,502304.038443,457498.990958,5.084239
207.000000,502302.580945,457504.021669,5.053150
208.000000,502301.357289,457508.282703,4.719860
209.000000,502300.227186,457513.060349,5.140520
210.000000,502298.667650,457517.986786,4.595681
211.000000,502297.362094,457522.178563,4.594909
212.000000,502296.183447,457526.948903,4.849101
213.000000,502295.135561,457531.857030,4.521165
214.000000,502295.618229,457536.791294,4.440347
215.000000,502298.048828,457541.153012,4.877031
216.000000,502301.254652,457543.709531,3.882075
217.000000,502305.069727,457545.793316,4.411393
218.000000,502309.473891,457548.426352,5.209333
219.000000,502313.812495,457550.510025,4.937572
220.000000,502318.735687,457553.139103,5.541413
221.000000,502323.850918,457555.992506,5.622698
222.000000,502328.197699,457558.201296,5.304866
223.000000,502333.011049,457560.814889,5.334420
224.000000,502337.178964,457562.845400,4.399909
225.000000,502341.806760,457564.881631,4.749097
226.000000,502346.151584,457566.909041,5.247482
227.000000,502350.170306,457568.385079,4.673111
228.000000,502355.082425,457571.280272,5.689098
229.000000,502360.842376,457574.419631,5.791369
230.000000,502365.961856,457576.832494,5.152853
231.000000,502370.232417,457578.842606,4.942373
232.000000,502374.934935,457580.860275,4.834821
233.000000,502379.138471,457582.907342,4.903550
234.000000,502383.227459,457585.578134,4.913775
235.000000,502386.514659,457589.060759,4.306899
236.000000,502388.562144,457591.633445,3.184514
237.000000,502390.195614,457593.148197,2.375786
238.000000,502391.317089,457594.129434,2.024562
239.000000,502393.095536,457595.764012,2.460273
240.000000,502394.938734,457597.050411,2.010993
241.000000,502396.116333,457597.982520,1.407396
242.000000,502397.112643,457598.868662,1.329959
243.000000,502398.006125,457599.247665,1.222828
244.000000,502398.987696,457599.937355,1.021283
245.000000,502399.791553,457599.717796,1.036150
246.000000,502400.201589,457599.269114,0.553504
247.000000,502400.212702,457599.054204,0.292219
248.000000,502400.823580,457598.993388,0.210495
249.000000,502400.953301,457599.443530,0.062511
250.000000,502400.978184,457600.160521,0.302779
251.000000,502400.998247,457600.543853,0.035094
252.000000,502401.046902,457600.741357,0.410125
253.000000,502400.381238,457600.906499,-0.066361
254.000000,502400.118905,457600.971849,0.050956
255.000000,502400.060677,457600.985700,0.107613
256.000000,502399.983777,457601.467941,0.037274
257.000000,502400.042111,457601.743010,0.378874
258.000000,502400.093839,457601.927056,0.165639
259.000000,502400.156456,457602.488172,0.305708
260.000000,502400.147391,457602.770523,0.121542
261.000000,502400.771470,457603.002115,0.349880
262.000000,502400.984528,457603.066190,0.197202
263.000000,502401.812392,457603.236550,1.167439
264.000000,502403.067931,457603.910130,1.728461
265.000000,502404.885215,457603.595415,1.932456
266.000000,502405.596795,457601.280928,2.081589
267.000000,502406.492330,457598.925075,1.848575
268.000000,502409.143929,457598.285894,2.308411
269.000000,502412.651412,457599.729080,2.679181
270.000000,502415.491898,457601.273099,2.093208
271.000000,502417.710278,457602.174805,1.343810
272.000000,502419.000103,457602.678072,1.245424
273.000000,502420.061094,457603.411167,1.026390
274.000000,502420.895441,457603.770746,0.228201
275.000000,502421.065843,457604.368236,0.118392
276.000000,502421.076536,457604.670422,0.079716
277.000000,502421.110673,457605.301964,0.102398
278.000000,502421.096991,457605.633978,0.101633
279.000000,502421.820602,457606.335624,0.272431
280.000000,502422.031183,457606.672145,0.142390
281.000000,502422.148991,457607.317196,0.353017
282.000000,502422.160859,457607.188514,0.463227
283.000000,502422.930283,457607.186963,0.908712
284.000000,502423.974376,457607.224134,1.241405
285.000000,502425.030140,457606.555173,1.188242
286.000000,502426.065370,457605.640108,1.152638
287.000000,502427.092531,457604.643241,1.089549
288.000000,502428.068738,457604.100091,1.253034
289.000000,502429.058172,457603.793987,1.378989
290.000000,502429.944823,457603.673256,0.761734
291.000000,502430.061999,457603.777385,0.073082
292.000000,502430.655978,457604.266666,0.575171
293.000000,502430.854986,457605.049821,0.327494
294.000000,502431.672470,457605.351196,0.805442
295.000000,502433.223183,457606.946185,1.386936
296.000000,502434.702889,457609.050083,1.293165
297.000000,502436.170157,457611.950842,1.867257
298.000000,502436.944857,457616.737553,2.773958
299.000000,502435.849524,457620.538422,3.084923
300.000000,502434.262513,457623.740143,2.523659
301.000000,502432.196518,457626.793336,3.518576
302.000000,502429.376418,457629.332619,4.103822
303.000000,502426.138634,457632.811051,4.404052
304.000000,502422.403641,457636.102796,4.660642
305.000000,502419.626652,457639.569078,4.057942
306.000000,502417.363822,457643.280865,4.156350
307.000000,502415.349643,457646.592754,4.076846
308.000000,502412.880091,457649.789432,3.703291
309.000000,502410.051135,457652.955798,4.462617
310.000000,502407.603921,457656.576432,4.027163
311.000000,502404.897167,457659.874382,4.376779
312.000000,502401.265135,457663.779229,4.827479
313.000000,502398.005168,457667.077259,4.696022
314.000000,502394.295049,457670.176258,4.613119
315.000000,502391.758990,457672.974348,3.675648
316.000000,502389.538012,457676.372370,3.793300
317.000000,502386.989479,457679.061868,3.852658
318.000000,502384.009522,457682.631104,4.253140
319.000000,502381.588920,457685.807266,4.289926
320.000000,502378.781318,457689.619229,4.561885
321.000000,502375.865326,457695.001563,4.599549
322.000000,502373.402327,457700.230518,3.300648
323.000000,502373.485591,457702.796514,1.559708
324.000000,502374.864148,457704.178720,2.287933
325.000000,502377.428291,457705.539247,2.668433
326.000000,502380.790864,457706.821586,3.477021
327.000000,502385.383041,457709.806481,4.823012
328.000000,502390.055465,457713.326751,5.458438
329.000000,502395.182130,457717.885019,6.193873
330.000000,502400.162016,457722.142833,5.453578
331.000000,502405.267513,457726.899892,6.583711
332.000000,502410.483046,457731.961689,6.907327
333.000000,502416.241770,457737.174471,7.299019
334.000000,502421.801651,457743.443923,7.864328
335.000000,502427.647584,457749.759593,8.070118
336.000000,502433.563648,457755.968896,8.075849
337.000000,502439.631709,457762.673339,8.317861
338.000000,502445.906095,457770.861495,8.938881
339.000000,502452.542593,457777.908204,9.024064
340.000000,502459.326173,457784.303878,8.772728
341.000000,502466.344036,457791.647338,8.898072
342.000000,502473.171243,457798.220988,8.511516
343.000000,502477.931621,457802.881247,7.559106
344.000000,502482.501811,457806.420580,6.840037
345.000000,502486.391472,457808.974183,6.344702
346.000000,502491.020848,457812.375176,6.223753
347.000000,502495.990139,457816.675208,6.056281
348.000000,502501.051094,457821.322563,6.051480
349.000000,502505.465856,457826.070002,5.895083
350.000000,502510.253009,457831.048446,6.115104
351.000000,502514.284521,457834.770171,5.241848
352.000000,502517.341097,457837.266577,4.554161
353.000000,502520.465599,457840.541251,4.729597
354.000000,502523.457320,457843.638108,4.400967
355.000000,502526.234209,457846.068437,3.977705
356.000000,502528.334453,457848.091462,3.251197
357.000000,502529.599053,457849.246222,2.823744
358.000000,502532.754181,457851.094696,3.790052
359.000000,502536.037204,457852.336981,3.974592
360.000000,502539.050513,457851.581403,3.949289
361.000000,502542.177809,457850.446061,3.904132
362.000000,502545.246420,457849.080985,3.500285
363.000000,502548.311684,457846.630301,3.851061
364.000000,502550.816203,457843.563320,4.262403
365.000000,502553.776330,457839.649866,4.515547
366.000000,502556.668635,457835.957849,4.572176
367.000000,502559.524472,457832.468866,4.757674
368.000000,502563.168368,457828.437141,5.325772
369.000000,502566.477140,457824.411396,5.301285
370.000000,502570.098412,457820.918234,5.316433
371.000000,502574.424832,457818.161325,5.458900
372.000000,502579.275583,457815.220913,5.650756
373.000000,502583.669869,457812.345262,5.546714
374.000000,502588.478333,457809.362669,5.710700
375.000000,502592.901225,457805.835314,5.737562
376.000000,502597.165329,457801.398448,5.954647
377.000000,502601.742368,457797.033595,5.821611
378.000000,502605.747636,457793.498740,5.603810
379.000000,502609.806540,457789.701783,5.835357
380.000000,502614.399707,457786.269682,5.956264
381.000000,502618.754344,457782.600937,5.878362
382.000000,502623.461257,457779.309952,5.884596
383.000000,502628.860401,457776.677258,5.914525
384.000000,502634.789174,457773.849024,6.097166
385.000000,502640.093489,457771.626918,5.661342
386.000000,502645.191130,457769.672181,5.544638
387.000000,502650.337121,457767.177145,5.513705
388.000000,502654.762180,457764.510768,5.207698
389.000000,502659.485446,457762.173307,5.470078
390.000000,502664.492850,457759.375335,5.725914
391.000000,502668.977695,457755.923203,5.723211
392.000000,502673.782867,457752.019739,5.886746
393.000000,502677.932330,457748.638433,5.613322
394.000000,502681.964094,457744.910165,5.529801
395.000000,502685.337144,457741.073101,5.488836
396.000000,502688.499033,457736.499323,5.469236
397.000000,502691.389310,457732.197465,5.303539
398.000000,502694.294829,457727.394637,5.323388
399.000000,502697.067155,457722.987055,5.295534
400.000000,502699.371029,457718.220595,5.302383
401.000000,502702.028782,457712.445816,5.764242
402.000000,502703.445853,457707.850970,5.187768
403.000000,502705.076594,457702.980219,5.268411
404.000000,502706.880919,457697.962446,5.382170
405.000000,502708.779737,457692.896654,5.550082
406.000000,502710.725020,457687.849480,5.512879
407.000000,502712.746941,457682.838646,5.595387
408.000000,502715.400067,457677.833996,5.463549
409.000000,502718.360040,457672.853909,5.565973
410.000000,502721.487079,457667.838910,5.870143
411.000000,502724.088325,457662.925690,5.726158
412.000000,502726.839347,457658.647764,5.446222
413.000000,502729.813542,457653.919349,5.626716
414.000000,502732.872864,457649.050719,5.445942
415.000000,502736.458568,457644.703808,5.596758
416.000000,502740.414013,457640.617348,5.587107
417.000000,502744.578084,457636.713007,5.577378
418.000000,502749.389367,457632.735824,5.883124
419.000000,502753.143111,457628.962869,5.361199
420.000000,502756.985515,457625.069147,5.349880
421.000000,502760.926322,457621.110952,5.293507
422.000000,502764.931758,457617.145116,5.357622
423.000000,502768.855747,457613.764371,5.266909
424.000000,502772.859538,457610.686539,5.277208
425.000000,502776.965258,457607.101909,5.250960
426.000000,502781.618196,457603.809367,5.407525
427.000000,502785.912069,457600.779206,5.397876
428.000000,502790.640841,457597.709280,5.410357
429.000000,502794.907168,457594.750222,5.316491
430.000000,502799.011571,457591.149970,5.255737
431.000000,502802.879662,457587.774080,5.239939
432.000000,502806.703092,457584.504635,5.314428
433.000000,502810.167901,457580.197773,5.581493
434.000000,502813.887620,457575.938891,5.618490
435.000000,502817.035800,457571.864205,5.251441
436.000000,502819.390949,457567.992496,4.843535
437.000000,502822.063260,457563.971529,5.058708
438.000000,502823.812526,457559.443179,4.820941
439.000000,502824.906100,457555.273749,4.494260
440.000000,502825.877940,457550.526904,4.574440
441.000000,502826.624584,457546.224450,4.145735
442.000000,502823.693222,457540.254890,5.228453
443.000000,502818.976995,457533.635977,6.015440
444.000000,502814.821099,457530.783084,4.869402
445.000000,502812.142267,457529.640476,4.388261
446.000000,502809.092463,457528.019856,4.886056
447.000000,502805.819863,457526.188680,5.269404
448.000000,502801.920019,457524.209751,5.631352
449.000000,502797.733676,457521.668961,5.861401
450.000000,502792.961361,457518.760466,6.007306
451.000000,502788.004846,457515.730736,6.209789
452.000000,502782.902660,457512.138588,6.297133
453.000000,502777.915050,457508.858896,6.288305
454.000000,502773.502734,457505.235273,6.285993
455.000000,502768.748720,457501.215520,6.465467
456.000000,502763.872763,457497.095852,6.484140
457.000000,502759.473895,457492.528141,6.456678
458.000000,502754.839860,457488.196225,6.234723
459.000000,502750.725471,457484.097671,5.995334
460.000000,502746.737706,457480.099695,5.852263
461.000000,502742.128922,457476.771762,5.717333
462.000000,502737.083428,457473.923948,5.647967
463.000000,502732.161924,457472.336986,5.327957
464.000000,502727.109888,457470.694584,5.354450
465.000000,502722.017548,457468.968160,5.376122
466.000000,502716.969636,457467.128618,5.327917
467.000000,502712.055898,457465.695110,5.126104
468.000000,502707.812173,457464.022104,4.755551
469.000000,502703.712638,457461.608005,4.866994
470.000000,502699.739312,457459.381916,4.616233
471.000000,502695.843556,457457.259051,4.422190
472.000000,502692.016104,457455.717511,4.287164
473.000000,502688.082562,457453.898786,4.263870
474.000000,502684.664827,457451.541383,4.235925
475.000000,502681.032907,457449.808536,4.079880
476.000000,502677.829442,457447.979988,3.993536
477.000000,502674.688635,457445.488723,4.086087
478.000000,502671.068961,457443.051053,4.268767
479.000000,502667.822427,457440.268213,4.238707
480.000000,502664.674599,457437.382225,4.413411
481.000000,502661.011260,457434.928281,4.544893
482.000000,502657.021166,457432.193972,4.597929
483.000000,502653.719317,457430.045322,4.213499
484.000000,502650.118174,457427.985255,3.743239
485.000000,502646.841244,457426.033855,4.354958
486.000000,502643.060875,457423.935383,4.230303
487.000000,502639.735027,457421.329755,4.410572
488.000000,502636.057551,457418.999475,4.131748
489.000000,502632.934263,457416.983031,3.632524
490.000000,502630.838005,457415.762405,2.444765
491.000000,502629.031687,457414.806392,2.006872
492.000000,502627.825956,457413.958077,1.692913
493.000000,502626.105135,457412.961918,1.983871
494.000000,502624.003865,457411.371258,2.396606
495.000000,502621.908064,457409.397841,2.685890
496.000000,502621.364354,457407.219240,2.420747
497.000000,502622.051840,457405.195972,1.766438
498.000000,502623.517600,457403.031676,3.133975
499.000000,502625.064613,457399.081192,4.395774
500.000000,502627.222196,457394.910124,4.406282
501.000000,502629.492344,457390.109418,5.004535
502.000000,502631.675968,457385.763418,5.127130
503.000000,502633.847873,457381.016424,5.024040
504.000000,502635.846601,457376.800974,4.849221
505.000000,502637.839267,457372.784649,4.702714
506.000000,502639.948804,457368.068843,5.249665
507.000000,502642.096575,457363.116806,5.275216
508.000000,502644.179483,457358.123370,5.388743
509.000000,502646.226029,457353.146478,5.230788
510.000000,502648.720555,457348.011001,5.634158
511.000000,502651.037142,457342.285132,5.689763
512.000000,502653.067969,457337.014426,5.675252
513.000000,502655.086989,457331.223844,5.841973
514.000000,502656.996942,457325.911575,5.811192
515.000000,502658.290200,457321.634663,5.057637
516.000000,502660.070356,457316.241113,5.422914
517.000000,502661.993231,457311.061126,5.392904
518.000000,502663.902233,457305.935840,5.654509
519.000000,502665.891546,457300.158565,5.788973
520.000000,502667.796740,457294.899570,5.558377
521.000000,502669.139089,457289.953543,5.101703
522.000000,502670.722663,457285.747186,4.606829
523.000000,502672.000999,457281.867105,4.153496
524.000000,502673.645008,457279.369638,3.736961
525.000000,502676.926017,457275.749342,4.674202
526.000000,502681.119316,457272.549271,4.865158
527.000000,502685.935298,457268.586432,5.399678
528.000000,502691.100955,457266.912528,5.458951
529.000000,502696.822018,457267.239223,5.429462
530.000000,502702.265301,457269.006729,6.479231
531.000000,502709.000162,457271.810343,6.987257
532.000000,502715.293808,457274.400337,7.093253
533.000000,502722.067107,457276.894616,7.450409
534.000000,502728.992933,457279.200457,7.417689
535.000000,502736.051560,457281.928264,7.804232
536.000000,502743.006894,457284.268712,7.346840
537.000000,502749.249109,457286.259467,7.147760
538.000000,502756.030321,457288.309281,7.549089
539.000000,502762.993976,457290.249326,7.246616
540.000000,502769.829037,457291.425097,6.433712
541.000000,502775.996938,457292.260445,6.226822
542.000000,502781.950809,457291.926713,5.920151
543.000000,502788.721265,457290.660572,6.371658
544.000000,502794.398362,457286.712254,6.670515
545.000000,502798.953618,457280.887845,6.948779
546.000000,502802.392891,457273.944517,6.861520
547.000000,502805.612368,457268.400755,6.234116
548.000000,502808.587537,457262.600614,6.130143
549.000000,502811.426609,457257.264778,6.007899
550.000000,502814.861023,457251.993790,6.276578
551.000000,502818.109968,457246.248407,6.288213
552.000000,502820.999111,457241.679143,5.739579
553.000000,502823.790930,457237.614916,5.112880
554.000000,502827.126021,457234.269092,4.852553
555.000000,502830.528689,457229.862620,5.618893
556.000000,502834.076024,457227.013910,4.488847
557.000000,502837.192326,457225.117392,3.384367
558.000000,502839.818864,457222.282312,2.974064
559.000000,502841.970831,457220.899867,2.270091
560.000000,502843.542451,457218.350751,1.602497
561.000000,502845.132879,457218.706105,1.745141
562.000000,502846.197029,457219.641646,1.116272
563.000000,502846.249138,457220.003112,0.206529
564.000000,502846.136329,457220.039510,0.213300
565.000000,502846.899277,457220.720137,0.797878
566.000000,502847.731169,457221.089368,0.324223
567.000000,502848.172894,457221.597637,0.572296
568.000000,502848.941073,457222.284606,0.210967
569.000000,502849.059520,457222.596922,0.214735
