time_offset, x, y, speed
187.000000,508208.580855,433051.612384,12.724337
188.000000,508202.810847,433062.822553,12.439651
189.000000,508196.483986,433074.556473,12.739480
190.000000,508190.238091,433086.502730,12.925913
191.000000,508183.677162,433098.633722,13.144182
192.000000,508176.999911,433110.233858,13.064450
193.000000,508170.013267,433122.628372,13.448974
194.000000,508163.584072,433134.230456,13.050879
195.000000,508157.444579,433145.969713,12.960462
196.000000,508152.032861,433156.618000,12.372409
197.000000,508146.709220,433166.383992,12.122555
198.000000,508141.396974,433174.612452,11.570526
199.000000,508135.875032,433182.602017,11.294778
200.000000,508130.408217,433191.566210,11.451778
201.000000,508125.481665,433200.972087,11.380767
202.000000,508120.630952,433210.106067,11.085468
203.000000,508115.567405,433220.247765,11.480445
204.000000,508111.132057,433231.911272,11.909886
205.000000,508107.133145,433242.717354,11.471238
206.000000,508102.958112,433252.504603,11.083840
207.000000,508098.467655,433262.992246,11.289561
208.000000,508093.611560,433271.611387,10.613017
209.000000,508089.984308,433277.210321,9.016844
210.000000,508085.441233,433286.241698,10.125007
211.000000,508080.870215,433295.989236,10.512591
212.000000,508075.860027,433304.933578,10.262465
213.000000,508070.413615,433316.143114,11.266288
214.000000,508065.067403,433326.231489,11.083783
215.000000,508059.271183,433336.839149,11.413165
216.000000,508054.174850,433347.570457,11.328148
217.000000,508049.618020,433357.732057,10.909529
218.000000,508045.786091,433363.174926,8.735054
219.000000,508041.169342,433373.503374,10.232355
220.000000,508036.757607,433383.918060,10.337816
221.000000,508032.308542,433393.665116,10.159219
222.000000,508028.473182,433401.804584,9.337664
223.000000,508025.558172,433409.519316,8.839287
224.000000,508022.132076,433424.314961,10.949358
225.000000,508018.721746,433443.090493,12.513985
226.000000,508016.304429,433463.571557,13.303408
227.000000,508013.751430,433484.361619,13.624708
228.000000,508011.929134,433504.961820,13.597361
229.000000,508010.941430,433523.637029,12.763685
230.000000,508011.180682,433533.554569,9.529644
231.000000,508011.163566,433535.548309,5.911671
232.000000,508011.318213,433529.786122,1.809242
233.000000,508011.224988,433527.603105,2.239333
234.000000,508011.368389,433527.263640,2.506228
235.000000,508011.720356,433527.668158,2.497187
236.000000,508011.316101,433529.665360,2.983935
237.000000,508010.759241,433531.141195,2.676538
238.000000,508010.432980,433531.593834,2.099704
239.000000,508010.247915,433531.559230,1.618528
240.000000,508009.823789,433539.673036,4.253528
241.000000,508008.643511,433551.895436,5.805706
242.000000,508007.287527,433566.759868,7.059712
243.000000,508006.317821,433573.155657,4.457663
244.000000,508005.352113,433575.804096,2.914528
245.000000,508008.258894,433572.406309,0.362377
246.000000,508010.828147,433566.310701,-1.023362
247.000000,508012.944822,433556.457742,-2.590022
248.000000,508015.121082,433546.145030,-2.999649
249.000000,508016.639580,433537.214002,-2.532649
250.000000,508017.037727,433530.343581,-1.563019
251.000000,508017.204838,433524.855023,-0.874613
252.000000,508016.947793,433520.505442,-0.253960
253.000000,508015.727337,433516.796395,0.363249
254.000000,508014.062143,433512.304312,0.607009
255.000000,508013.567549,433504.625203,-0.289798
256.000000,508011.131870,433503.351720,2.363313
257.000000,508007.007449,433506.212812,4.535835
258.000000,508004.048459,433507.925390,4.093709
259.000000,508000.124236,433511.872255,5.162161
260.000000,507994.696940,433518.437512,6.631739
261.000000,507988.581018,433526.754109,7.847933
262.000000,507983.196085,433535.552136,8.301456
263.000000,507978.250081,433545.065918,8.827059
264.000000,507972.381270,433557.470795,10.533245
265.000000,507968.130095,433567.545007,9.492556
266.000000,507963.825606,433576.895449,9.091734
267.000000,507959.909754,433585.342874,8.433640
268.000000,507955.438646,433594.679523,8.948402
269.000000,507950.979828,433605.067030,9.481892
270.000000,507946.671467,433615.949671,9.815658
271.000000,507942.493687,433627.026467,10.067259
272.000000,507938.418737,433638.798587,10.516249
273.000000,507934.534547,433649.739242,10.425600
274.000000,507930.856861,433661.829269,10.943745
275.000000,507926.977272,433674.645769,11.401224
276.000000,507923.090102,433689.388365,12.362910
277.000000,507917.703233,433711.061270,15.590629
278.000000,507912.601579,433730.317526,14.985286
279.000000,507907.845064,433747.655795,14.481026
280.000000,507903.375027,433762.285926,13.107399
281.000000,507898.906106,433775.751071,12.696574
282.000000,507894.743010,433788.296999,12.476383
283.000000,507890.267045,433801.165707,12.712424
284.000000,507885.607245,433813.651413,12.741663
285.000000,507880.620966,433827.069223,13.263505
286.000000,507875.985400,433840.892164,13.456017
287.000000,507871.527878,433855.850601,13.387580
288.000000,507867.740446,433871.921565,13.582893
289.000000,507863.528762,433888.100019,13.667029
290.000000,507858.901055,433904.908942,14.212276
291.000000,507854.154954,433920.856049,14.181349
292.000000,507849.358873,433935.690167,13.913960
293.000000,507844.705788,433948.211374,13.014299
294.000000,507840.037193,433959.638932,12.472443
295.000000,507835.034729,433971.898342,12.909593
296.000000,507829.310320,433985.418268,13.905935
297.000000,507823.421313,434000.619012,15.084402
298.000000,507817.138708,434017.695980,15.967887
299.000000,507810.779155,434035.481803,16.404321
300.000000,507804.133747,434053.014376,16.623221
301.000000,507797.634947,434070.846615,16.903632
302.000000,507790.479318,434087.809734,16.934815
303.000000,507782.828239,434104.858585,17.189702
304.000000,507774.449412,434121.437827,17.351840
305.000000,507765.373727,434139.456329,18.181460
306.000000,507756.204962,434156.446707,18.073473
307.000000,507747.267246,434174.405510,18.386172
308.000000,507738.271227,434192.460133,18.471203
309.000000,507729.839493,434209.859315,18.113924
310.000000,507721.758988,434226.341662,17.643809
311.000000,507713.391808,434242.521412,17.468205
312.000000,507704.842290,434258.004166,17.135904
313.000000,507696.386001,434271.378249,16.088849
314.000000,507688.042908,434285.307344,15.930307
315.000000,507679.507920,434298.673195,15.553629
316.000000,507671.116870,434309.994830,14.402779
317.000000,507663.158494,434319.624527,13.356042
318.000000,507654.649525,434329.772200,13.248098
319.000000,507646.803321,434339.514757,12.571822
320.000000,507639.447084,434349.117876,12.069520
321.000000,507633.131809,434359.087752,11.681646
322.000000,507627.372480,434367.885023,10.867412
323.000000,507622.418532,434376.988350,10.639564
324.000000,507617.533826,434386.542736,10.505910
325.000000,507613.978809,434394.479493,9.317056
326.000000,507612.197845,434400.879227,7.874303
327.000000,507610.864211,434404.018793,5.966964
328.000000,507609.560143,434406.563683,5.010725
329.000000,507608.565403,434409.026118,4.417368
330.000000,507607.712313,434411.538987,3.896728
331.000000,507607.090414,434412.911933,2.901985
332.000000,507606.884007,434411.248117,0.779416
333.000000,507606.683401,434409.904361,0.362557
334.000000,507606.129969,434408.556538,0.105412
335.000000,507605.590068,434408.427628,0.371538
336.000000,507605.167004,434408.988325,0.618277
337.000000,507604.596817,434409.222077,0.423023
338.000000,507604.180481,434409.853797,0.532725
339.000000,507603.618189,434410.862789,1.134184
340.000000,507602.693987,434412.669491,1.757388
341.000000,507600.331803,434413.699009,2.220174
342.000000,507595.749096,434415.540720,4.139627
343.000000,507588.545585,434419.484257,6.746849
344.000000,507578.889119,434422.339926,8.460265
345.000000,507567.677161,434425.315883,9.790497
346.000000,507555.906042,434427.476656,10.318840
347.000000,507544.847226,434428.911036,10.364436
348.000000,507533.997915,434430.187827,10.335412
349.000000,507523.451411,434431.515677,10.157335
350.000000,507513.827227,434432.504579,9.633502
351.000000,507505.170215,434433.651270,9.165786
352.000000,507496.366723,434435.547859,9.040895
353.000000,507487.986316,434438.359852,8.951147
354.000000,507480.375677,434442.031270,8.627219
355.000000,507473.808070,434446.612355,7.838420
356.000000,507469.902108,434452.379657,6.716233
357.000000,507471.306851,434462.922108,6.742970
358.000000,507477.344441,434473.056006,7.534636
359.000000,507484.626031,434484.176787,9.940619
360.000000,507494.455584,434493.842740,10.599481
361.000000,507505.970177,434497.445661,9.222196
362.000000,507517.552839,434498.501023,9.184080
363.000000,507529.803076,434498.062820,9.901823
364.000000,507543.320550,434497.209654,11.175587
365.000000,507557.379107,434495.214857,12.127605
366.000000,507571.933009,434492.826270,12.820179
367.000000,507586.235972,434489.836767,13.069086
368.000000,507600.203774,434486.578044,13.427541
369.000000,507615.124589,434482.161823,14.251982
370.000000,507630.491343,434477.273191,14.972805
371.000000,507645.994682,434471.835937,15.655194
372.000000,507661.979240,434466.468549,16.189844
373.000000,507678.735715,434460.917425,16.795312
374.000000,507695.169412,434455.726096,17.040770
375.000000,507711.980836,434450.473925,17.249685
376.000000,507728.941088,434445.554784,17.576792
377.000000,507745.972989,434440.497057,17.628827
378.000000,507762.865907,434435.788667,17.390305
379.000000,507779.801590,434430.914249,17.496707
380.000000,507796.828664,434425.879237,17.714774
381.000000,507813.857964,434420.725498,17.776174
382.000000,507830.916659,434415.126558,17.884262
383.000000,507847.889034,434409.707502,17.789184
384.000000,507864.832167,434404.404801,17.823860
385.000000,507881.756268,434399.192241,17.720126
386.000000,507898.744584,434393.663338,17.743683
387.000000,507915.096704,434388.427674,17.383361
388.000000,507931.663996,434383.692938,17.342765
389.000000,507948.636865,434378.479430,17.710088
390.000000,507966.292936,434373.645546,18.212541
391.000000,507983.722577,434368.796796,18.244402
392.000000,508000.883368,434363.934570,18.022210
393.000000,508018.408730,434359.390815,18.012721
394.000000,508035.049804,434354.813489,17.590519
395.000000,508051.825845,434350.109617,17.543988
396.000000,508068.664726,434345.722642,17.440200
397.000000,508085.622262,434341.191424,17.413420
398.000000,508102.577257,434336.920008,17.368219
399.000000,508119.623062,434332.430691,17.440724
400.000000,508136.652377,434328.169950,17.455968
401.000000,508153.741376,434323.638207,17.576659
402.000000,508170.752741,434319.374708,17.418393
403.000000,508187.717197,434315.270256,17.360524
404.000000,508204.719528,434310.848791,17.302095
405.000000,508221.097427,434306.673400,17.042588
406.000000,508237.745021,434302.580212,16.985456
407.000000,508253.978656,434298.586112,16.759608
408.000000,508270.022402,434294.594398,16.677232
409.000000,508285.992082,434290.621016,16.535399
410.000000,508301.916602,434286.712661,16.341876
411.000000,508317.767912,434283.199082,16.156452
412.000000,508333.676625,434279.558268,16.071393
413.000000,508348.946302,434276.314516,15.574161
414.000000,508363.236479,434273.789546,14.837715
415.000000,508377.724731,434271.524946,14.665261
416.000000,508391.811242,434269.072634,14.122637
417.000000,508404.256713,434267.336213,12.731875
418.000000,508415.276296,434266.176609,11.231399
419.000000,508425.795441,434265.734229,10.387253
420.000000,508435.758129,434266.036622,9.935253
421.000000,508445.672785,434266.794900,9.861146
422.000000,508455.701028,434268.210170,10.048958
423.000000,508466.531978,434270.066343,10.740030
424.000000,508477.102877,434270.579396,10.759641
425.000000,508487.955506,434268.401498,10.868364
426.000000,508498.381891,434264.257262,10.865499
427.000000,508508.722478,434258.835525,11.288647
428.000000,508519.615664,434252.974401,11.891178
429.000000,508531.774627,434248.169944,12.748506
430.000000,508544.557531,434243.909949,13.229443
431.000000,508557.541071,434240.609083,13.513425
432.000000,508571.125948,434238.325422,13.747593
433.000000,508585.020352,434236.740054,13.822334
434.000000,508598.545334,434235.324206,13.715078
435.000000,508612.310775,434234.611414,13.704139
436.000000,508626.290862,434233.995243,13.748867
437.000000,508639.768906,434233.406889,13.604944
438.000000,508653.575772,434232.759765,13.719206
439.000000,508666.955193,434232.121773,13.552250
440.000000,508680.675583,434231.420974,13.595621
441.000000,508693.905459,434231.023822,13.228499
442.000000,508706.264821,434230.541491,12.631450
443.000000,508718.191367,434230.285487,12.165936
444.000000,508729.962437,434230.186847,11.750435
445.000000,508741.132498,434229.850773,11.274089
446.000000,508752.010890,434229.640684,10.875222
447.000000,508762.781911,434229.528447,10.511996
448.000000,508772.315604,434229.555929,9.728831
449.000000,508781.192234,434230.035008,8.926684
450.000000,508789.155532,434230.777597,7.858083
451.000000,508795.474042,434231.400597,6.389619
452.000000,508800.553714,434231.860908,5.406391
453.000000,508803.745332,434231.447498,3.278086
454.000000,508804.811352,434231.779428,1.324223
455.000000,508804.692779,434232.353177,0.426350
456.000000,508804.387977,434233.067679,0.135716
457.000000,508804.784288,434233.302155,0.236760
458.000000,508804.989801,434233.750396,0.304428
459.000000,508806.586139,434234.328476,1.790843
460.000000,508809.651224,434235.416819,3.357880
461.000000,508813.827938,434237.437546,4.339361
462.000000,508817.665203,434240.197011,4.512524
463.000000,508821.097962,434243.764644,4.271684
464.000000,508823.586682,434247.477614,3.872716
465.000000,508824.952794,434250.658703,3.282928
466.000000,508825.681015,434254.702074,3.400806
467.000000,508825.353873,434259.852595,4.011182
468.000000,508824.384095,434266.030949,4.796395
469.000000,508823.087048,434273.024284,5.520478
470.000000,508821.018470,434280.120208,5.940121
471.000000,508818.552030,434288.243367,6.683013
472.000000,508815.792593,434294.853875,6.332094
473.000000,508813.015319,434301.713547,6.517702
474.000000,508810.328014,434308.692080,6.560361
475.000000,508808.011695,434313.848523,5.702733
476.000000,508806.707017,434317.333035,4.644220
477.000000,508805.640694,434320.208537,4.038844
478.000000,508803.985256,434322.492183,3.611039
479.000000,508802.955766,434323.655893,2.642786
480.000000,508801.320186,434326.969887,3.549363
481.000000,508798.315124,434332.946860,5.305080
482.000000,508793.866041,434339.063413,6.164477
483.000000,508788.876530,434344.203018,6.281755
484.000000,508782.906652,434349.954616,7.072367
485.000000,508775.962327,434354.108687,7.346089
486.000000,508768.666013,434359.009877,7.808324
487.000000,508762.384149,434363.937851,7.524420
488.000000,508757.504067,434369.291918,6.815375
489.000000,508754.524504,434374.903852,6.204521
490.000000,508755.677684,434383.826098,6.464074
491.000000,508758.933449,434393.066227,7.171176
492.000000,508765.492393,434401.396350,7.936548
493.000000,508774.356029,434399.626977,5.055446
494.000000,508782.475887,434396.706429,5.330892
495.000000,508790.830482,434394.435933,6.529577
496.000000,508800.416943,434392.659752,7.870977
497.000000,508810.567970,434390.393022,8.494371
498.000000,508819.946161,434388.240777,8.283185
499.000000,508828.219839,434386.359564,7.628670
500.000000,508835.077901,434384.891570,6.813467
501.000000,508841.272474,434384.194081,6.404436
502.000000,508847.213292,434384.047658,6.106407
503.000000,508853.108523,434384.354936,6.027729
504.000000,508859.049820,434384.992758,6.036483
505.000000,508865.015706,434386.125456,5.982644
506.000000,508870.380541,434387.306908,5.704991
507.000000,508875.496099,434389.897090,5.515054
508.000000,508880.493138,434392.914458,5.316574
509.000000,508884.420877,434397.150527,4.982138
510.000000,508887.329611,434402.467402,4.832782
511.000000,508889.039359,434407.745227,4.415388
512.000000,508890.356491,434413.229764,4.476530
513.000000,508890.946372,434417.584272,3.841547
514.000000,508891.324529,434422.263582,4.004551
515.000000,508891.505640,434424.357769,2.703415
516.000000,508891.369594,434425.478084,1.910780
517.000000,508891.176495,434426.328268,1.508617
518.000000,508890.984273,434427.193876,1.362869
519.000000,508890.838928,434428.124589,1.321772
520.000000,508890.833137,434429.642815,1.414182
521.000000,508890.769989,434430.872157,1.223771
522.000000,508890.616972,434431.342666,0.883319
523.000000,508890.589255,434432.635989,1.096084
524.000000,508890.247143,434433.759416,1.053331
525.000000,508889.975279,434434.801923,0.918870
526.000000,508889.716630,434435.171691,0.522398
527.000000,508889.510425,434435.193024,0.192149
528.000000,508889.334309,434434.568694,0.031770
529.000000,508889.503815,434434.340734,0.247248
530.000000,508889.639193,434434.313718,0.409080
531.000000,508889.757888,434434.861295,0.389562
532.000000,508889.582500,434435.682592,0.574316
533.000000,508889.439924,434436.054380,0.425846
534.000000,508889.078852,434436.833753,0.805558
535.000000,508888.268071,434437.300493,1.037413
536.000000,508887.146598,434438.133608,1.225820
537.000000,508886.077927,434439.691235,1.428712
538.000000,508885.035432,434441.547677,1.504496
539.000000,508883.335477,434442.971542,1.538642
540.000000,508880.910465,434444.459585,2.170497
541.000000,508877.351545,434446.280333,3.303455
542.000000,508872.896178,434447.509395,3.929002
543.000000,508868.091255,434448.124438,4.131709
544.000000,508863.196818,434448.688660,4.178207
545.000000,508859.215058,434448.612048,3.458163
546.000000,508855.973549,434447.955905,2.829651
547.000000,508853.631355,434446.975599,2.029223
548.000000,508851.648383,434446.250527,1.454510
549.000000,508850.918765,434445.623434,0.838362
