time_offset,timestamp,ax,ay,az,wx,wy,wz,mx,my,mz
0.0,1678385658.710552,0.247802734375,0.028076171875,-1.235107421875,0.89263916015625,-6.11114501953125,1.33514404296875,11.71875,-16.69921875,-34.5703125
0.19845819473266602,1678385658.9090102,0.12890625,0.0234375,-1.000244140625,-0.5950927734375,1.89971923828125,1.33514404296875,10.986328125,-17.138671875,-34.130859375
0.39845871925354004,1678385659.1090107,0.133544921875,0.01953125,-0.9853515625,-0.640869140625,2.18963623046875,1.312255859375,11.42578125,-18.45703125,-34.86328125
0.5984592437744141,1678385659.3090112,0.109375,0.007568359375,-0.960693359375,-0.8087158203125,2.18963623046875,1.2969970703125,11.572265625,-16.845703125,-33.544921875
0.7984607219696045,1678385659.5090127,0.136474609375,0.021240234375,-0.966796875,-0.79345703125,1.617431640625,1.31988525390625,10.546875,-15.8203125,-33.984375
0.9999535083770752,1678385659.7105055,0.139404296875,0.0126953125,-0.962890625,-0.7171630859375,1.5411376953125,1.02996826171875,9.814453125,-16.259765625,-32.958984375
1.1999521255493164,1678385659.910504,0.14111328125,0.022216796875,-0.984619140625,-0.48065185546875,1.861572265625,1.13677978515625,10.83984375,-16.69921875,-35.15625
1.3999536037445068,1678385660.1105056,0.136474609375,0.0283203125,-0.978759765625,-0.701904296875,2.166748046875,1.190185546875,10.546875,-17.28515625,-34.86328125
1.5999536514282227,1678385660.3105056,0.130615234375,0.013916015625,-0.985107421875,-0.5035400390625,3.875732421875,1.3427734375,11.71875,-16.69921875,-34.27734375
1.7999541759490967,1678385660.5105062,0.134765625,0.02587890625,-0.970947265625,-0.30517578125,1.54876708984375,1.1138916015625,12.451171875,-17.138671875,-34.716796875
1.9999957084655762,1678385660.7105477,0.136962890625,0.00146484375,-0.968017578125,-0.762939453125,1.71661376953125,1.03759765625,10.83984375,-17.87109375,-34.27734375
2.1999948024749756,1678385660.9105468,0.133056640625,0.016357421875,-0.98388671875,-0.67138671875,2.00653076171875,1.0528564453125,10.83984375,-17.28515625,-34.5703125
2.399996519088745,1678385661.1105485,0.14404296875,0.02734375,-0.999755859375,-0.5035400390625,1.59454345703125,1.45721435546875,11.42578125,-16.9921875,-35.7421875
2.5999975204467773,1678385661.3105495,0.122802734375,0.017333984375,-0.98876953125,-0.5645751953125,1.93023681640625,1.12152099609375,10.83984375,-18.1640625,-33.69140625
2.7999985218048096,1678385661.5105505,0.120361328125,0.019287109375,-0.995361328125,-0.22125244140625,2.35748291015625,1.13677978515625,10.25390625,-16.40625,-34.27734375
2.999999523162842,1678385661.7105515,0.128173828125,0.02685546875,-0.95849609375,-0.54931640625,1.9989013671875,1.2054443359375,10.25390625,-17.87109375,-34.86328125
3.200000762939453,1678385661.9105527,0.140869140625,0.030517578125,-0.966064453125,-0.8392333984375,2.22015380859375,1.31988525390625,11.71875,-16.69921875,-34.5703125
3.400001287460327,1678385662.1105533,0.146728515625,0.024169921875,-0.965087890625,-0.6866455078125,1.5106201171875,1.2054443359375,10.546875,-17.28515625,-34.5703125
3.6000027656555176,1678385662.3105547,0.16259765625,0.018310546875,-0.942138671875,-0.57220458984375,0.1373291015625,1.21307373046875,10.546875,-18.1640625,-33.984375
3.800004243850708,1678385662.5105562,0.1513671875,0.009765625,-0.96435546875,-0.70953369140625,0.54931640625,1.312255859375,9.9609375,-16.69921875,-34.27734375
4.000004768371582,1678385662.7105567,0.1455078125,0.0283203125,-0.9775390625,-0.72479248046875,-0.1373291015625,1.30462646484375,10.546875,-17.28515625,-34.5703125
4.200006008148193,1678385662.910558,0.14208984375,0.015625,-0.970703125,-0.58746337890625,-1.83868408203125,1.02996826171875,11.1328125,-18.1640625,-33.3984375
4.400007009506226,1678385663.110559,0.1337890625,0.016357421875,-1.005126953125,-0.61798095703125,0.74005126953125,1.31988525390625,10.693359375,-16.845703125,-34.423828125
4.6000075340271,1678385663.3105595,0.129638671875,0.010986328125,-1.010986328125,-0.6103515625,1.53350830078125,1.2054443359375,10.107421875,-17.724609375,-34.130859375
4.80000901222229,1678385663.510561,0.1396484375,0.02294921875,-0.989501953125,-0.57220458984375,1.739501953125,1.13677978515625,9.521484375,-17.431640625,-36.181640625
5.000010013580322,1678385663.710562,0.137939453125,0.045166015625,-0.998291015625,-0.701904296875,1.8463134765625,1.35040283203125,10.546875,-17.578125,-34.86328125
5.200010776519775,1678385663.9105628,0.127685546875,0.01318359375,-1.0107421875,-0.67901611328125,1.9073486328125,1.0528564453125,10.693359375,-17.138671875,-34.130859375
5.40001106262207,1678385664.110563,0.15087890625,0.029541015625,-0.988037109375,-0.8697509765625,1.35040283203125,1.6021728515625,10.25390625,-18.1640625,-35.7421875
5.600011825561523,1678385664.3105638,0.149169921875,0.03515625,-0.96923828125,-0.72479248046875,1.48773193359375,1.0986328125,12.01171875,-16.69921875,-34.86328125
5.800013303756714,1678385664.5105653,0.143310546875,0.027099609375,-0.95654296875,-0.37384033203125,0.72479248046875,1.12152099609375,10.83984375,-16.69921875,-33.10546875
6.000014305114746,1678385664.7105663,0.14013671875,0.00146484375,-0.98291015625,-0.7171630859375,0.77056884765625,1.41143798828125,10.693359375,-18.310546875,-34.130859375
6.20001482963562,1678385664.9105668,0.146240234375,0.01806640625,-0.962890625,-0.81634521484375,0.6256103515625,1.2664794921875,11.865234375,-17.724609375,-34.130859375
6.400014877319336,1678385665.1105669,0.150634765625,0.021728515625,-0.946533203125,-0.38909912109375,1.220703125,1.2664794921875,10.546875,-18.45703125,-34.86328125
6.600015640258789,1678385665.3105676,0.12744140625,0.022705078125,-0.97802734375,-0.48828125,1.35040283203125,1.28936767578125,10.693359375,-16.845703125,-35.302734375
6.800016403198242,1678385665.5105684,0.149169921875,0.013671875,-0.967529296875,-0.64849853515625,0.74005126953125,1.0528564453125,11.71875,-18.1640625,-34.5703125
7.000017404556274,1678385665.7105694,0.142333984375,0.0185546875,-0.97021484375,-0.70953369140625,1.5716552734375,1.02996826171875,12.890625,-16.9921875,-34.5703125
7.20001745223999,1678385665.9105694,0.154296875,0.01611328125,-0.96630859375,-0.25177001953125,0.77056884765625,1.24359130859375,11.279296875,-15.380859375,-34.423828125
7.400018215179443,1678385666.1105702,0.13525390625,0.00537109375,-0.992431640625,-1.01470947265625,1.21307373046875,1.25885009765625,9.375,-17.28515625,-35.15625
7.6000189781188965,1678385666.310571,0.1484375,0.02490234375,-0.96337890625,-0.72479248046875,1.44195556640625,1.41143798828125,10.986328125,-16.845703125,-34.423828125
7.80001974105835,1678385666.5105717,0.138671875,0.0185546875,-0.97509765625,-0.5645751953125,0.75531005859375,1.495361328125,11.279296875,-15.380859375,-37.060546875
8.000020742416382,1678385666.7105727,0.119384765625,0.01220703125,-0.996826171875,-0.4425048828125,1.678466796875,1.24359130859375,10.25390625,-18.1640625,-35.7421875
8.200021266937256,1678385666.9105732,0.133544921875,0.024658203125,-0.98291015625,-0.4730224609375,1.1444091796875,1.36566162109375,10.83984375,-17.28515625,-35.15625
8.400022029876709,1678385667.110574,0.15966796875,0.029052734375,-0.970947265625,-0.885009765625,0.9613037109375,1.0986328125,12.3046875,-15.52734375,-35.44921875
