time_offset,timestamp,gps_time,lat,long,alt,speed,bearing,osx,osy
156.00391149520874,1680681665.4102209,2023-04-05T08:34:57.000Z,54.0019149,-0.4395353,44.162,2.781,244.6368,502379,457336
157.0039119720459,1680681666.4102213,2023-04-05T08:34:58.000Z,54.0019028,-0.4395837,45.734,3.68,246.8494,502376,457335
158.00391221046448,1680681667.4102216,2023-04-05T08:34:59.000Z,54.0018877,-0.4396413,45.099,3.723,250.3437,502372,457333
159.0039131641388,1680681668.4102225,2023-04-05T08:35:00.000Z,54.0018723,-0.4397004,43.628,3.652,250.9331,502369,457331
160.00391387939453,1680681669.4102232,2023-04-05T08:35:01.000Z,54.001859,-0.439757,41.876,3.254,252.3513,502365,457329
161.00391483306885,1680681670.4102242,2023-04-05T08:35:02.000Z,54.0018492,-0.4398067,40.359,2.732,253.3856,502362,457328
162.00391507148743,1680681671.4102244,2023-04-05T08:35:03.000Z,54.0018376,-0.4398455,38.337,2.088,251.4131,502359,457327
163.00391578674316,1680681672.4102252,2023-04-05T08:35:04.000Z,54.0018287,-0.4398782,36.131,1.74,253.4212,502357,457326
164.00391697883606,1680681673.4102263,2023-04-05T08:35:05.000Z,54.0018269,-0.4398957,34.818,0.236,253.4212,502356,457326
165.00391840934753,1680681674.4102278,2023-04-05T08:35:06.000Z,54.0018249,-0.4399041,33.509,0.097,253.4212,502355,457325
166.003919839859,1680681675.4102292,2023-04-05T08:35:07.000Z,54.0018218,-0.4399236,32.701,1.556,255.1052,502354,457325
167.00392055511475,1680681676.41023,2023-04-05T08:35:08.000Z,54.0018194,-0.4399542,32.483,2.099,260.6314,502352,457325
168.00392174720764,1680681677.410231,2023-04-05T08:35:09.000Z,54.0018311,-0.4399849,33.586,2.49,279.6851,502350,457326
169.00392174720764,1680681678.410231,2023-04-05T08:35:10.000Z,54.0018513,-0.4400104,34.142,2.792,308.3269,502348,457328
170.00392293930054,1680681679.4102323,2023-04-05T08:35:11.000Z,54.0018768,-0.440027,33.821,3.358,330.4638,502347,457331
