time_offset,timestamp,ax,ay,az,wx,wy,wz,mx,my,mz
0.002293825149536133,1680680774.138364,0.09912109375,0.171142578125,-1.054931640625,-4.4708251953125,0.46539306640625,1.25885009765625,9.814453125,-2.783203125,-54.345703125
0.05229496955871582,1680680774.1883652,0.0703125,0.2080078125,-0.90869140625,-2.00653076171875,-0.66375732421875,1.5716552734375,10.25390625,-3.22265625,-55.078125
0.1022953987121582,1680680774.2383657,0.06103515625,0.18359375,-0.97509765625,-0.213623046875,3.6163330078125,0.20599365234375,9.9609375,-2.05078125,-55.37109375
0.1522970199584961,1680680774.2883673,0.051513671875,0.179931640625,-1.0341796875,-0.63323974609375,2.3956298828125,1.3885498046875,8.349609375,-3.662109375,-54.345703125
0.20229792594909668,1680680774.3383682,0.072265625,0.2138671875,-0.97900390625,-2.6092529296875,-1.8157958984375,0.25177001953125,9.08203125,-2.9296875,-54.78515625
0.25229811668395996,1680680774.3883684,0.048583984375,0.18603515625,-0.9892578125,-1.33514404296875,1.74713134765625,0.42724609375,9.375,-3.22265625,-55.37109375
0.30229878425598145,1680680774.438369,0.04150390625,0.22412109375,-1.01318359375,-3.77655029296875,1.89208984375,1.21307373046875,9.375,-3.22265625,-54.78515625
0.3522989749908447,1680680774.4883692,0.0751953125,0.208251953125,-0.9892578125,-0.0457763671875,0.7171630859375,0.732421875,10.107421875,-3.955078125,-54.931640625
0.4023005962371826,1680680774.5383708,0.060546875,0.215087890625,-0.988525390625,-0.6103515625,1.73187255859375,1.0986328125,9.9609375,-3.515625,-54.19921875
0.4523015022277832,1680680774.5883718,0.055908203125,0.2177734375,-0.998291015625,-0.02288818359375,1.800537109375,0.40435791015625,8.349609375,-4.248046875,-54.638671875
0.5023016929626465,1680680774.638372,0.0615234375,0.203857421875,-0.988525390625,-0.22125244140625,0.7781982421875,0.732421875,7.470703125,-3.662109375,-54.345703125
0.5523021221160889,1680680774.6883724,0.045654296875,0.207275390625,-0.99658203125,0.42724609375,1.56402587890625,0.9918212890625,8.49609375,-2.9296875,-54.19921875
0.6023037433624268,1680680774.738374,0.054443359375,0.18896484375,-0.9921875,0.6103515625,1.495361328125,1.02996826171875,9.66796875,-3.515625,-55.078125
0.6523053646087646,1680680774.7883756,0.050048828125,0.209228515625,-0.991455078125,0.732421875,1.4801025390625,1.22833251953125,8.7890625,-3.22265625,-55.37109375
