time_offset,timestamp,gps_time,lat,long,alt,speed,bearing,osx,osy
49.0,1678385735.0,2023-03-09 18:15:35+00:00,53.773238,-0.355361,0.0,12.907,350.3529,508486,432021
50.0,1678385736.0,2023-03-09 18:15:36+00:00,53.7733396,-0.3553985,0.0,12.398,350.364,508483,432032
51.0,1678385737.0,2023-03-09 18:15:37+00:00,53.7734526,-0.3554328,0.0,12.349,350.4467,508481,432045
52.0,1678385738.0,2023-03-09 18:15:38+00:00,53.7735722,-0.3554642,0.0,12.62,350.62,508478,432058
53.0,1678385739.0,2023-03-09 18:15:39+00:00,53.7736966,-0.3554965,0.0,13.523,348.8727,508476,432072
54.0,1678385740.0,2023-03-09 18:15:40+00:00,53.7737759,-0.3555196,0.0,12.786,347.2612,508474,432081
55.0,1678385741.0,2023-03-09 18:15:41+00:00,53.7738956,-0.3555682,0.0,12.804,350.57,508471,432094
56.0,1678385742.0,2023-03-09 18:15:42+00:00,53.7740034,-0.3555979,0.0,12.697,352.853,508469,432106
57.0,1678385743.0,2023-03-09 18:15:43+00:00,53.7741167,-0.3556311,0.0,12.66,353.7678,508466,432118
58.0,1678385744.0,2023-03-09 18:15:44+00:00,53.774224,-0.3556644,0.0,12.574,353.536,508464,432130
59.0,1678385745.0,2023-03-09 18:15:45+00:00,53.7743686,-0.3556746,0.0,13.045,355.322,508463,432146
60.0,1678385746.0,2023-03-09 18:15:46+00:00,53.7744883,-0.3556894,0.0,13.082,355.7044,508461,432160
61.0,1678385747.0,2023-03-09 18:15:47+00:00,53.7746507,-0.3556875,0.0,13.782,356.6088,508461,432178
62.0,1678385748.0,2023-03-09 18:15:48+00:00,53.7747567,-0.355713,0.0,13.637,355.6394,508459,432189
63.0,1678385749.0,2023-03-09 18:15:49+00:00,53.774881,-0.3556982,0.0,13.657,357.0541,508460,432203
64.0,1678385750.0,2023-03-09 18:15:50+00:00,53.7750235,-0.3557214,0.0,13.953,356.8096,508458,432219
65.0,1678385751.0,2023-03-09 18:15:51+00:00,53.7751594,-0.355751,0.0,14.15,355.0899,508456,432234
66.0,1678385752.0,2023-03-09 18:15:52+00:00,53.7752911,-0.3557981,0.0,14.311,353.0207,508452,432249
67.0,1678385753.0,2023-03-09 18:15:53+00:00,53.7754074,-0.3558632,0.0,14.338,350.8194,508447,432262
68.0,1678385754.0,2023-03-09 18:15:54+00:00,53.7755339,-0.3559123,0.0,14.351,351.3114,508444,432276
69.0,1678385755.0,2023-03-09 18:15:55+00:00,53.7756992,-0.3559563,0.0,14.696,351.0792,508441,432294
70.0,1678385756.0,2023-03-09 18:15:56+00:00,53.7758192,-0.3560257,0.0,14.589,349.5707,508436,432307
71.0,1678385757.0,2023-03-09 18:15:57+00:00,53.7759433,-0.3561185,0.0,14.569,347.9171,508429,432321
72.0,1678385758.0,2023-03-09 18:15:58+00:00,53.7760354,-0.3561931,0.0,14.394,345.5239,508424,432331
73.0,1678385759.0,2023-03-09 18:15:59+00:00,53.7761497,-0.3562577,0.0,14.353,345.2914,508420,432344
74.0,1678385760.0,2023-03-09 18:16:00+00:00,53.7762557,-0.3563269,0.0,14.197,345.1923,508415,432355
75.0,1678385761.0,2023-03-09 18:16:01+00:00,53.7763514,-0.3563821,0.0,14.052,344.5082,508411,432366
76.0,1678385762.0,2023-03-09 18:16:02+00:00,53.7764306,-0.3564542,0.0,13.897,344.1571,508406,432375
77.0,1678385763.0,2023-03-09 18:16:03+00:00,53.7765198,-0.356518,0.0,13.838,343.9127,508401,432384
78.0,1678385764.0,2023-03-09 18:16:04+00:00,53.7767076,-0.3566269,0.0,14.718,342.3761,508394,432405
79.0,1678385765.0,2023-03-09 18:16:05+00:00,53.7768078,-0.356686,0.0,14.537,343.8076,508390,432416
80.0,1678385766.0,2023-03-09 18:16:06+00:00,53.7768625,-0.3567669,0.0,13.734,344.9699,508384,432422
81.0,1678385767.0,2023-03-09 18:16:07+00:00,53.7769515,-0.3568291,0.0,13.578,343.6672,508380,432432
82.0,1678385768.0,2023-03-09 18:16:08+00:00,53.7770596,-0.3568322,0.0,13.424,344.6994,508379,432444
83.0,1678385769.0,2023-03-09 18:16:09+00:00,53.7771345,-0.3568667,0.0,12.941,345.6043,508377,432452
84.0,1678385770.0,2023-03-09 18:16:10+00:00,53.7772421,-0.356872,0.0,12.561,352.1001,508376,432464
85.0,1678385771.0,2023-03-09 18:16:11+00:00,53.7773349,-0.3568911,0.0,12.479,353.4358,508375,432474
86.0,1678385772.0,2023-03-09 18:16:12+00:00,53.7774573,-0.3569173,0.0,12.532,355.5288,508373,432488
87.0,1678385773.0,2023-03-09 18:16:13+00:00,53.7775533,-0.3569494,0.0,12.475,353.0404,508370,432499
88.0,1678385774.0,2023-03-09 18:16:14+00:00,53.7776702,-0.3569854,0.0,12.509,354.0299,508368,432512
89.0,1678385775.0,2023-03-09 18:16:15+00:00,53.7778027,-0.3569961,0.0,12.804,354.1377,508367,432526
90.0,1678385776.0,2023-03-09 18:16:16+00:00,53.7778942,-0.3570287,0.0,12.694,352.9472,508364,432536
91.0,1678385777.0,2023-03-09 18:16:17+00:00,53.777998,-0.3570443,0.0,12.636,353.1504,508363,432548
92.0,1678385778.0,2023-03-09 18:16:18+00:00,53.7781338,-0.357049,0.0,12.84,355.4728,508362,432563
93.0,1678385779.0,2023-03-09 18:16:19+00:00,53.778239,-0.3570777,0.0,12.853,353.9834,508360,432575
94.0,1678385780.0,2023-03-09 18:16:20+00:00,53.7783513,-0.3571085,0.0,12.838,354.1802,508358,432587
95.0,1678385781.0,2023-03-09 18:16:21+00:00,53.7784729,-0.3571541,0.0,13.051,352.952,508355,432601
96.0,1678385782.0,2023-03-09 18:16:22+00:00,53.7785689,-0.3571406,0.0,12.819,354.4167,508355,432611
97.0,1678385783.0,2023-03-09 18:16:23+00:00,53.7786605,-0.3571636,0.0,12.583,355.6102,508353,432622
98.0,1678385784.0,2023-03-09 18:16:24+00:00,53.7787655,-0.3571521,0.0,12.497,358.6624,508354,432633
99.0,1678385785.0,2023-03-09 18:16:25+00:00,53.7788699,-0.3571156,0.0,12.39,3.2516,508356,432645
100.0,1678385786.0,2023-03-09 18:16:26+00:00,53.778961,-0.3570648,0.0,12.25,7.5915,508359,432655
101.0,1678385787.0,2023-03-09 18:16:27+00:00,53.7790481,-0.3570484,0.0,12.059,8.2203,508360,432665
102.0,1678385788.0,2023-03-09 18:16:28+00:00,53.7791268,-0.3570659,0.0,11.894,8.5286,508359,432674
103.0,1678385789.0,2023-03-09 18:16:29+00:00,53.7792142,-0.3570616,0.0,11.823,6.4518,508359,432683
104.0,1678385790.0,2023-03-09 18:16:30+00:00,53.779299,-0.3570496,0.0,11.717,3.3718,508359,432693
105.0,1678385791.0,2023-03-09 18:16:31+00:00,53.7794042,-0.3570612,0.0,11.928,358.8459,508358,432704
106.0,1678385792.0,2023-03-09 18:16:32+00:00,53.7795272,-0.357091,0.0,12.34,355.1702,508356,432718
107.0,1678385793.0,2023-03-09 18:16:33+00:00,53.779631,-0.3571325,0.0,12.458,353.3785,508353,432730
108.0,1678385794.0,2023-03-09 18:16:34+00:00,53.7797241,-0.3571771,0.0,12.418,350.9302,508350,432740
109.0,1678385795.0,2023-03-09 18:16:35+00:00,53.7798239,-0.3572159,0.0,12.391,349.8559,508347,432751
110.0,1678385796.0,2023-03-09 18:16:36+00:00,53.7799334,-0.3572578,0.0,12.466,350.6212,508344,432763
111.0,1678385797.0,2023-03-09 18:16:37+00:00,53.7800257,-0.3572911,0.0,12.083,351.3097,508341,432773
112.0,1678385798.0,2023-03-09 18:16:38+00:00,53.7801282,-0.3573352,0.0,12.055,350.313,508338,432785
113.0,1678385799.0,2023-03-09 18:16:39+00:00,53.7802408,-0.3573798,0.0,12.179,351.0,508335,432797
114.0,1678385800.0,2023-03-09 18:16:40+00:00,53.7803477,-0.3574255,0.0,12.282,349.7267,508332,432809
115.0,1678385801.0,2023-03-09 18:16:41+00:00,53.7804468,-0.3574621,0.0,11.935,348.0515,508329,432820
116.0,1678385802.0,2023-03-09 18:16:42+00:00,53.7805579,-0.3575234,0.0,11.879,347.1548,508325,432832
117.0,1678385803.0,2023-03-09 18:16:43+00:00,53.7806609,-0.3575758,0.0,11.769,345.8284,508321,432843
118.0,1678385804.0,2023-03-09 18:16:44+00:00,53.7807697,-0.357628,0.0,11.678,346.7232,508317,432855
119.0,1678385805.0,2023-03-09 18:16:45+00:00,53.7808644,-0.3576667,0.0,11.535,346.7262,508315,432866
120.0,1678385806.0,2023-03-09 18:16:46+00:00,53.7809532,-0.3577169,0.0,11.384,346.2808,508311,432876
121.0,1678385807.0,2023-03-09 18:16:47+00:00,53.7810175,-0.3577817,0.0,10.958,345.1126,508307,432883
122.0,1678385808.0,2023-03-09 18:16:48+00:00,53.7811012,-0.3578296,0.0,10.969,343.8654,508303,432892
123.0,1678385809.0,2023-03-09 18:16:49+00:00,53.7811741,-0.357884,0.0,10.849,341.1602,508299,432900
124.0,1678385810.0,2023-03-09 18:16:50+00:00,53.7812391,-0.3578982,0.0,10.443,343.2441,508298,432907
125.0,1678385811.0,2023-03-09 18:16:51+00:00,53.7813119,-0.3579662,0.0,10.319,341.8338,508294,432915
126.0,1678385812.0,2023-03-09 18:16:52+00:00,53.7813659,-0.3580112,0.0,9.822,342.7671,508291,432921
127.0,1678385813.0,2023-03-09 18:16:53+00:00,53.7814152,-0.3580316,0.0,9.311,345.4254,508289,432927
128.0,1678385814.0,2023-03-09 18:16:54+00:00,53.7814794,-0.3580626,0.0,9.08,346.0267,508287,432934
129.0,1678385815.0,2023-03-09 18:16:55+00:00,53.7815087,-0.3580846,0.0,8.482,346.813,508285,432937
130.0,1678385816.0,2023-03-09 18:16:56+00:00,53.7815367,-0.3581127,0.0,7.964,346.3991,508283,432940
131.0,1678385817.0,2023-03-09 18:16:57+00:00,53.7816025,-0.3581398,0.0,8.046,348.6532,508282,432947
132.0,1678385818.0,2023-03-09 18:16:58+00:00,53.7816985,-0.3581603,0.0,8.33,351.8096,508280,432958
133.0,1678385819.0,2023-03-09 18:16:59+00:00,53.7816999,-0.3581607,0.0,7.701,353.5379,508280,432958
134.0,1678385820.0,2023-03-09 18:17:00+00:00,53.7816943,-0.3581692,0.0,7.125,353.5706,508279,432957
135.0,1678385821.0,2023-03-09 18:17:01+00:00,53.7817021,-0.3581819,0.0,6.823,352.9534,508278,432958
136.0,1678385822.0,2023-03-09 18:17:02+00:00,53.7817065,-0.35818,0.0,6.282,354.1761,508279,432959
137.0,1678385823.0,2023-03-09 18:17:03+00:00,53.7817058,-0.3581831,0.0,5.746,354.7733,508278,432959
138.0,1678385824.0,2023-03-09 18:17:04+00:00,53.7817176,-0.3581868,0.0,5.479,355.3842,508278,432960
139.0,1678385825.0,2023-03-09 18:17:05+00:00,53.7816962,-0.3581896,0.0,4.76,355.6851,508278,432958
140.0,1678385826.0,2023-03-09 18:17:06+00:00,53.7817329,-0.3582041,0.0,4.915,355.2036,508277,432962
141.0,1678385827.0,2023-03-09 18:17:07+00:00,53.781753,-0.358216,0.0,4.816,354.6384,508276,432964
142.0,1678385828.0,2023-03-09 18:17:08+00:00,53.7817458,-0.3582231,0.0,4.412,354.5507,508276,432963
143.0,1678385829.0,2023-03-09 18:17:09+00:00,53.781753,-0.358223,0.0,4.216,355.9324,508276,432964
144.0,1678385830.0,2023-03-09 18:17:10+00:00,53.7817615,-0.3582245,0.0,4.076,356.6626,508276,432965
145.0,1678385831.0,2023-03-09 18:17:11+00:00,53.7817468,-0.3582239,0.0,3.648,357.0398,508276,432963
146.0,1678385832.0,2023-03-09 18:17:12+00:00,53.7817372,-0.358222,0.0,3.313,357.641,508276,432962
147.0,1678385833.0,2023-03-09 18:17:13+00:00,53.7816923,-0.3582034,0.0,2.523,1.4343,508277,432957
148.0,1678385834.0,2023-03-09 18:17:14+00:00,53.781665,-0.3581713,0.0,2.199,9.1288,508279,432954
149.0,1678385835.0,2023-03-09 18:17:15+00:00,53.7816651,-0.3581705,0.0,2.094,13.7668,508279,432954
150.0,1678385836.0,2023-03-09 18:17:16+00:00,53.7816611,-0.3581687,0.0,1.975,14.563,508279,432954
151.0,1678385837.0,2023-03-09 18:17:17+00:00,53.7816462,-0.3581539,0.0,1.73,14.563,508280,432952
152.0,1678385838.0,2023-03-09 18:17:18+00:00,53.7816175,-0.3581503,0.0,1.459,14.563,508281,432949
153.0,1678385839.0,2023-03-09 18:17:19+00:00,53.7815833,-0.358154,0.0,1.121,14.563,508281,432945
154.0,1678385840.0,2023-03-09 18:17:20+00:00,53.7815632,-0.3581621,0.0,0.982,14.563,508280,432943
155.0,1678385841.0,2023-03-09 18:17:21+00:00,53.7815409,-0.3581576,0.0,0.85,14.563,508281,432940
156.0,1678385842.0,2023-03-09 18:17:22+00:00,53.7815321,-0.3581626,0.0,0.825,14.563,508280,432939
157.0,1678385843.0,2023-03-09 18:17:23+00:00,53.7815307,-0.3581615,0.0,0.839,14.563,508280,432939
158.0,1678385844.0,2023-03-09 18:17:24+00:00,53.78153,-0.3581701,0.0,0.804,14.563,508280,432939
159.0,1678385845.0,2023-03-09 18:17:25+00:00,53.7815031,-0.3581545,0.0,0.572,14.563,508281,432936
160.0,1678385846.0,2023-03-09 18:17:26+00:00,53.7814754,-0.3581583,0.0,0.212,14.563,508281,432933
161.0,1678385847.0,2023-03-09 18:17:27+00:00,53.7814599,-0.3581558,0.0,0.204,14.563,508281,432931
162.0,1678385848.0,2023-03-09 18:17:28+00:00,53.7814771,-0.3581754,0.0,0.305,14.563,508279,432933
163.0,1678385849.0,2023-03-09 18:17:29+00:00,53.7814515,-0.3581859,0.0,0.349,14.563,508279,432930
164.0,1678385850.0,2023-03-09 18:17:30+00:00,53.7814558,-0.3581966,0.0,0.467,14.563,508278,432931
165.0,1678385851.0,2023-03-09 18:17:31+00:00,53.7813515,-0.3582188,0.0,0.258,14.563,508277,432919
166.0,1678385852.0,2023-03-09 18:17:32+00:00,53.7813098,-0.3582186,0.0,0.29,14.563,508277,432915
167.0,1678385853.0,2023-03-09 18:17:33+00:00,53.7812808,-0.3582192,0.0,0.36,14.563,508277,432911
168.0,1678385854.0,2023-03-09 18:17:34+00:00,53.7812607,-0.3582263,0.0,0.532,14.563,508277,432909
169.0,1678385855.0,2023-03-09 18:17:35+00:00,53.7812641,-0.3582234,0.0,0.224,14.563,508277,432910
170.0,1678385856.0,2023-03-09 18:17:36+00:00,53.7812646,-0.3582167,0.0,0.228,14.563,508277,432910
171.0,1678385857.0,2023-03-09 18:17:37+00:00,53.7812673,-0.3582348,0.0,0.864,14.563,508276,432910
172.0,1678385858.0,2023-03-09 18:17:38+00:00,53.7812903,-0.3582516,0.0,1.64,14.563,508275,432912
173.0,1678385859.0,2023-03-09 18:17:39+00:00,53.781322,-0.3583013,0.0,3.163,332.6998,508272,432916
174.0,1678385860.0,2023-03-09 18:17:40+00:00,53.7813745,-0.3583406,0.0,4.138,323.5654,508269,432922
175.0,1678385861.0,2023-03-09 18:17:41+00:00,53.781437,-0.3583812,0.0,5.238,322.7085,508266,432929
176.0,1678385862.0,2023-03-09 18:17:42+00:00,53.7815282,-0.3584146,0.0,6.466,326.6672,508264,432939
177.0,1678385863.0,2023-03-09 18:17:43+00:00,53.781629,-0.3584494,0.0,7.694,331.8827,508261,432950
178.0,1678385864.0,2023-03-09 18:17:44+00:00,53.7817176,-0.3585019,0.0,8.478,333.9196,508257,432960
179.0,1678385865.0,2023-03-09 18:17:45+00:00,53.7817901,-0.3585738,0.0,9.02,330.3533,508252,432968
180.0,1678385866.0,2023-03-09 18:17:46+00:00,53.7818668,-0.358645,0.0,9.407,330.9252,508248,432976
181.0,1678385867.0,2023-03-09 18:17:47+00:00,53.7819567,-0.3587169,0.0,10.163,331.6855,508243,432986
182.0,1678385868.0,2023-03-09 18:17:48+00:00,53.7820344,-0.3587963,0.0,10.245,330.8316,508237,432994
183.0,1678385869.0,2023-03-09 18:17:49+00:00,53.7821329,-0.3588705,0.0,10.557,332.1079,508232,433005
184.0,1678385870.0,2023-03-09 18:17:50+00:00,53.7822414,-0.3589498,0.0,11.163,332.5176,508227,433017
185.0,1678385871.0,2023-03-09 18:17:51+00:00,53.7823508,-0.3590282,0.0,11.572,333.4466,508221,433029
186.0,1678385872.0,2023-03-09 18:17:52+00:00,53.7824568,-0.3591157,0.0,12.085,332.5392,508215,433041
187.0,1678385873.0,2023-03-09 18:17:53+00:00,53.782559,-0.3592133,0.0,12.319,331.1546,508208,433052
188.0,1678385874.0,2023-03-09 18:17:54+00:00,53.7826605,-0.3592978,0.0,12.215,332.1824,508203,433063
189.0,1678385875.0,2023-03-09 18:17:55+00:00,53.782765,-0.359393,0.0,12.396,331.9354,508196,433075
190.0,1678385876.0,2023-03-09 18:17:56+00:00,53.7828758,-0.3594849,0.0,12.58,332.6526,508190,433087
191.0,1678385877.0,2023-03-09 18:17:57+00:00,53.7829843,-0.3595812,0.0,12.755,332.7422,508183,433099
192.0,1678385878.0,2023-03-09 18:17:58+00:00,53.7830869,-0.3596901,0.0,12.797,331.9927,508176,433110
193.0,1678385879.0,2023-03-09 18:17:59+00:00,53.7832017,-0.3597851,0.0,13.02,332.0178,508169,433123
194.0,1678385880.0,2023-03-09 18:18:00+00:00,53.7833036,-0.3598669,0.0,12.775,332.9483,508163,433134
195.0,1678385881.0,2023-03-09 18:18:01+00:00,53.7834166,-0.3599526,0.0,12.7,334.6793,508157,433146
196.0,1678385882.0,2023-03-09 18:18:02+00:00,53.7835083,-0.3600293,0.0,12.398,334.9376,508152,433156
197.0,1678385883.0,2023-03-09 18:18:03+00:00,53.7835892,-0.3601248,0.0,12.511,335.8261,508146,433165
198.0,1678385884.0,2023-03-09 18:18:04+00:00,53.7836524,-0.36021,0.0,12.342,334.1953,508140,433172
199.0,1678385885.0,2023-03-09 18:18:05+00:00,53.7837205,-0.3602895,0.0,12.027,333.4876,508134,433180
200.0,1678385886.0,2023-03-09 18:18:06+00:00,53.7838119,-0.3603629,0.0,11.895,334.6067,508129,433190
201.0,1678385887.0,2023-03-09 18:18:07+00:00,53.7839058,-0.3604261,0.0,11.672,336.1965,508125,433200
202.0,1678385888.0,2023-03-09 18:18:08+00:00,53.7839829,-0.3604964,0.0,11.331,335.7656,508120,433209
203.0,1678385889.0,2023-03-09 18:18:09+00:00,53.7840892,-0.3605697,0.0,11.533,335.9004,508115,433220
204.0,1678385890.0,2023-03-09 18:18:10+00:00,53.7842054,-0.3606177,0.0,11.615,339.2226,508112,433233
205.0,1678385891.0,2023-03-09 18:18:11+00:00,53.7842915,-0.3606688,0.0,11.282,339.2312,508108,433243
206.0,1678385892.0,2023-03-09 18:18:12+00:00,53.7843797,-0.3607467,0.0,11.151,337.3886,508103,433252
207.0,1678385893.0,2023-03-09 18:18:13+00:00,53.7844764,-0.3608057,0.0,11.169,338.6185,508098,433263
208.0,1678385894.0,2023-03-09 18:18:14+00:00,53.7845371,-0.3608949,0.0,10.811,335.2421,508092,433270
209.0,1678385895.0,2023-03-09 18:18:15+00:00,53.7845806,-0.3609507,0.0,9.906,335.7981,508089,433274
210.0,1678385896.0,2023-03-09 18:18:16+00:00,53.7846889,-0.361011,0.0,10.237,338.1394,508084,433286
211.0,1678385897.0,2023-03-09 18:18:17+00:00,53.7847793,-0.3610744,0.0,10.356,337.3977,508080,433296
212.0,1678385898.0,2023-03-09 18:18:18+00:00,53.7848474,-0.3611634,0.0,10.156,335.4797,508074,433304
213.0,1678385899.0,2023-03-09 18:18:19+00:00,53.7849682,-0.361228,0.0,10.726,336.2881,508069,433317
214.0,1678385900.0,2023-03-09 18:18:20+00:00,53.7850491,-0.3613112,0.0,10.793,332.9053,508064,433326
215.0,1678385901.0,2023-03-09 18:18:21+00:00,53.7851499,-0.361391,0.0,11.033,332.1719,508058,433337
216.0,1678385902.0,2023-03-09 18:18:22+00:00,53.7852482,-0.3614487,0.0,10.927,335.3636,508054,433348
217.0,1678385903.0,2023-03-09 18:18:23+00:00,53.7853386,-0.3615081,0.0,10.622,335.2436,508050,433358
218.0,1678385904.0,2023-03-09 18:18:24+00:00,53.7853621,-0.3615806,0.0,9.389,332.6974,508045,433360
219.0,1678385905.0,2023-03-09 18:18:25+00:00,53.7854973,-0.3616401,0.0,9.843,336.1716,508041,433375
220.0,1678385906.0,2023-03-09 18:18:26+00:00,53.7855826,-0.3617032,0.0,9.758,336.9049,508037,433385
221.0,1678385907.0,2023-03-09 18:18:27+00:00,53.7856636,-0.3617705,0.0,9.742,336.4723,508032,433394
222.0,1678385908.0,2023-03-09 18:18:28+00:00,53.7857285,-0.3618197,0.0,9.275,338.1803,508028,433401
223.0,1678385909.0,2023-03-09 18:18:29+00:00,53.7858012,-0.3618551,0.0,8.971,340.6831,508026,433409
224.0,1678385910.0,2023-03-09 18:18:30+00:00,53.785988,-0.3618582,0.0,9.111,342.7269,508025,433430
225.0,1678385911.0,2023-03-09 18:18:31+00:00,53.7861799,-0.3618907,0.0,9.379,343.9021,508023,433451
226.0,1678385912.0,2023-03-09 18:18:32+00:00,53.7863705,-0.3619001,0.0,9.675,345.9914,508022,433472
227.0,1678385913.0,2023-03-09 18:18:33+00:00,53.7865523,-0.3619422,0.0,9.826,346.5056,508018,433492
228.0,1678385914.0,2023-03-09 18:18:34+00:00,53.7867301,-0.3619739,0.0,9.878,349.8708,508016,433512
229.0,1678385915.0,2023-03-09 18:18:35+00:00,53.7868849,-0.3619895,0.0,9.499,355.7592,508014,433529
230.0,1678385916.0,2023-03-09 18:18:36+00:00,53.7869223,-0.3620144,0.0,8.723,359.5585,508013,433533
231.0,1678385917.0,2023-03-09 18:18:37+00:00,53.7869055,-0.3620318,0.0,7.227,358.5776,508011,433531
232.0,1678385918.0,2023-03-09 18:18:38+00:00,53.7868255,-0.3620461,0.0,4.931,355.3649,508011,433522
