time_offset,timestamp,revs,distance
9.222058773040771,1680681518.6283138,1,3004.1743401279446
10.55356240272522,1680681519.9598215,2,3006.2490461639445
11.469534635543823,1680681520.875791,3,3008.3237521999445
12.190125942230225,1680681521.5963144,4,3010.3984582359444
12.837367057800293,1680681522.2436264,5,3012.4731642719444
13.435957908630371,1680681522.8422165,6,3014.5478703079443
14.020478010177612,1680681523.426734,7,3016.6225763439443
14.59843373298645,1680681524.004695,8,3018.697282379944
15.130888223648071,1680681524.5370777,9,3020.771988415944
15.645618438720703,1680681525.0518763,10,3022.846694451944
16.14401888847351,1680681525.550368,11,3024.921400487944
16.62879729270935,1680681526.0351415,12,3026.996106523944
17.113436698913574,1680681526.5128198,13,3029.070812559944
17.563661336898804,1680681526.9622035,14,3031.145518595944
18.02075481414795,1680681527.427007,15,3033.220224631944
18.47976541519165,1680681527.886026,16,3035.294930667944
18.924781322479248,1680681528.3311276,17,3037.369636703944
19.37006139755249,1680681528.7764094,18,3039.4443427399437
19.832017421722412,1680681529.2382662,19,3041.5190487759437
20.303151845932007,1680681529.7094116,20,3043.5937548119437
20.803118228912354,1680681530.2093039,21,3045.6684608479436
21.3135085105896,1680681530.7141614,22,3047.7431668839436
21.80524182319641,1680681531.211501,23,3049.8178729199435
22.306787490844727,1680681531.7130463,24,3051.8925789559435
22.790873765945435,1680681532.197123,25,3053.9672849919434
23.267414093017578,1680681532.6736734,26,3056.0419910279434
23.743011474609375,1680681533.1492722,27,3058.1166970639433
24.219515085220337,1680681533.625773,28,3060.1914030999433
24.684577226638794,1680681534.0908375,29,3062.266109135943
25.152602910995483,1680681534.5588548,30,3064.340815171943
25.596991062164307,1680681535.0033386,31,3066.415521207943
26.05740475654602,1680681535.463662,32,3068.490227243943
26.503769874572754,1680681535.9101162,33,3070.564933279943
26.95024871826172,1680681536.3565094,34,3072.639639315943
27.417259216308594,1680681536.8170712,35,3074.714345351943
27.873498678207397,1680681537.2797546,36,3076.789051387943
28.344921112060547,1680681537.7511806,37,3078.863757423943
28.81752347946167,1680681538.2216294,38,3080.938463459943
29.286154747009277,1680681538.6924167,39,3083.0131694959427
29.77169108390808,1680681539.1779509,40,3085.0878755319427
30.253209829330444,1680681539.6594584,41,3087.1625815679427
30.74097442626953,1680681540.1472328,42,3089.2372876039426
31.225189208984375,1680681540.6314085,43,3091.3119936399426
31.717262268066406,1680681541.1201026,44,3093.3866996759425
32.217212438583374,1680681541.6200514,45,3095.4614057119425
32.71722173690796,1680681542.1204846,46,3097.5361117479424
33.22816514968872,1680681542.6344278,47,3099.6108177839424
33.74204897880554,1680681543.1482716,48,3101.6855238199423
34.21910119056702,1680681543.6254494,49,3103.7602298559423
34.67479681968689,1680681544.0810518,50,3105.834935891942
35.138102769851685,1680681544.5443604,51,3107.909641927942
35.58564639091492,1680681544.9919052,52,3109.984347963942
36.031381607055664,1680681545.4376395,53,3112.059053999942
36.47697925567627,1680681545.88332,54,3114.133760035942
36.91755557060242,1680681546.3165195,55,3116.208466071942
37.36757802963257,1680681546.7669582,56,3118.283172107942
37.82491374015808,1680681547.231093,57,3120.357878143942
38.301657915115356,1680681547.7080052,58,3122.432584179942
38.77154612541199,1680681548.1777716,59,3124.507290215942
39.249911308288574,1680681548.656169,60,3126.5819962519417
39.718523263931274,1680681549.1248682,61,3128.6567022879417
40.17006707191467,1680681549.5767345,62,3130.7314083239417
40.629027128219604,1680681550.0353088,63,3132.8061143599416
41.0815703868866,1680681550.4878569,64,3134.8808203959416
